what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1256668413109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256668413156
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1256668499625
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1256668505031
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1256668515968
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256668516781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256668617687
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1256668617703
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1256668625968
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1256668626078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1256668639062
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1256668641406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256668642140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256668779390
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256668793718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256668934687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256669140750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256669145765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256669146937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256669149437
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1256669153781
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1256669157296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256669166468
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1256669205640
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1256669216609
